id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSDARG00000036462,7,rab11fip1b,ensembl_havana,protein_coding,10,41318583,41352608,-
ENSDARG00000070507,5,trpc4a,ensembl_havana,protein_coding,10,25829262,25860102,-
ENSDARG00000019897,11,gpat4,ensembl_havana,protein_coding,10,41362390,41400049,-
ENSDARG00000094850,3,si:dkey-88l16.5,havana,protein_coding,10,15024772,15031420,+
ENSDARG00000078492,4,swi5,ensembl_havana,protein_coding,10,10728870,10737250,+
ENSDARG00000104387,2,SLC4A5,ensembl_havana,protein_coding,10,44811700,44901444,+
ENSDARG00000075376,5,sgsm1b,ensembl_havana,protein_coding,10,1638876,1675362,+
ENSDARG00000043493,6,cltca,ensembl_havana,protein_coding,10,28311031,28368913,-
ENSDARG00000034808,8,kcnip1b,ensembl_havana,protein_coding,10,22003750,22031921,+
ENSDARG00000014430,10,rabgef1,ensembl_havana,protein_coding,10,32854901,32880298,-
ENSDARG00000028096,7,cldn23a,ensembl_havana,protein_coding,10,15046837,15048781,-
ENSDARG00000103703,2,cldn23b,ensembl_havana,protein_coding,10,15050469,15053614,-
ENSDARG00000055113,6,pom121,ensembl_havana,protein_coding,10,35169644,35186310,-
ENSDARG00000093498,3,MACIR,ensembl_havana,protein_coding,10,6765109,6775271,-
ENSDARG00000092580,2,si:ch211-95j8.3,havana,protein_coding,10,15088534,15092343,+
ENSDARG00000097088,2,si:dkey-60d5.3,havana,protein_coding,10,5409508,5410985,+
ENSDARG00000042977,5,nfil3,ensembl_havana,protein_coding,10,5414224,5419256,+
ENSDARG00000043857,5,ufm1,ensembl_havana,protein_coding,10,25947946,25962058,+
ENSDARG00000077339,5,ptrh2,ensembl_havana,protein_coding,10,28306749,28309317,+
ENSDARG00000042975,4,auh,ensembl_havana,protein_coding,10,5422575,5475690,+
ENSDARG00000033411,10,cabp1b,ensembl_havana,protein_coding,10,41409255,41450454,-
ENSDARG00000040338,5,hvcn1,ensembl_havana,protein_coding,10,8401929,8412964,+
ENSDARG00000078441,5,ppip5k2,ensembl_havana,protein_coding,10,6781123,6867282,-
ENSDARG00000077224,4,ypel2a,ensembl_havana,protein_coding,10,35201850,35236949,-
ENSDARG00000014963,7,triap1,ensembl_havana,protein_coding,10,1681518,1684882,+
ENSDARG00000017047,10,slc27a4,ensembl_havana,protein_coding,10,10738880,10782810,+
ENSDARG00000093124,4,scpp8,ensembl_havana,protein_coding,10,15106808,15111334,+
ENSDARG00000061580,6,kctd7,ensembl_havana,protein_coding,10,32881586,32890617,-
ENSDARG00000069377,6,si:dkey-242g16.2,havana,protein_coding,10,17987288,17988779,-
ENSDARG00000018342,11,ggt1b,ensembl_havana,protein_coding,10,41624711,41664427,-
ENSDARG00000104643,3,tuba7l,ensembl_havana,protein_coding,10,44917351,44924289,-
ENSDARG00000101143,2,zgc:114173,ensembl_havana,protein_coding,10,44903676,44914922,+
ENSDARG00000044276,9,spp1,ensembl_havana,protein_coding,10,15120711,15128771,-
ENSDARG00000008097,10,srsf9,ensembl_havana,protein_coding,10,1686975,1697074,-
ENSDARG00000026403,10,hephl1b,ensembl_havana,protein_coding,10,24394023,24416471,-
ENSDARG00000095594,2,C10H5orf63,ensembl_havana,protein_coding,10,16061655,16067194,-
ENSDARG00000061378,5,smg8,ensembl_havana,protein_coding,10,35238488,35248502,-
ENSDARG00000078459,5,cux1a,ensembl_havana,protein_coding,10,32898533,33156789,-
ENSDARG00000078839,5,LRRTM4,ensembl_havana,protein_coding,10,18291971,18492617,-
ENSDARG00000099633,2,sec14l7,ensembl_havana,protein_coding,10,44924684,44939658,+
ENSDARG00000102389,2,ved,ensembl_havana,protein_coding,10,44997062,45002196,-
ENSDARG00000087393,4,prr11,ensembl_havana,protein_coding,10,35250205,35257561,-
ENSDARG00000089802,4,akap1a,havana,protein_coding,10,37400838,37415223,+
ENSDARG00000014329,11,npm1a,ensembl_havana,protein_coding,10,22034477,22045119,+
ENSDARG00000076856,6,frem2a,ensembl_havana,protein_coding,10,25982212,26116636,+
ENSDARG00000006624,12,ppp2r2ab,ensembl_havana,protein_coding,10,18877362,18906672,+
ENSDARG00000092467,3,si:ch73-46j18.5,havana,protein_coding,10,1708117,1718395,-
ENSDARG00000008186,12,syk,ensembl_havana,protein_coding,10,5533843,5581487,-
ENSDARG00000052656,6,si:ch211-193e13.5,havana,protein_coding,10,8527196,8530065,+
ENSDARG00000046010,6,kdm2bb,ensembl_havana,protein_coding,10,41826331,41907213,-
ENSDARG00000069439,5,ptgdsa,ensembl_havana,protein_coding,10,10788811,10796936,+
ENSDARG00000021982,9,sh3bp2,havana,protein_coding,10,15224660,15241223,+
ENSDARG00000103470,2,polm,ensembl_havana,protein_coding,10,45015225,45029041,-
ENSDARG00000026338,6,styxl1,ensembl_havana,protein_coding,10,35257651,35262368,+
ENSDARG00000017229,13,megf10,ensembl_havana,protein_coding,10,16069987,16161040,+
ENSDARG00000078245,4,gal3st1b,ensembl_havana,protein_coding,10,1722125,1733937,-
ENSDARG00000060096,7,tbc1d10ab,ensembl_havana,protein_coding,10,8534750,8576218,+
ENSDARG00000101476,2,si:dkey-65j4.2,havana,protein_coding,10,37485403,37487678,-
ENSDARG00000006257,10,vldlr,ensembl_havana,protein_coding,10,15255012,15305767,+
ENSDARG00000033901,7,msi2a,ensembl_havana,protein_coding,10,37500234,37784024,+
ENSDARG00000098296,2,gnsb,ensembl_havana,protein_coding,10,45031398,45047242,+
ENSDARG00000028067,7,bnip3lb,ensembl_havana,protein_coding,10,18911152,18935945,+
ENSDARG00000040087,7,epb41l4a,ensembl_havana,protein_coding,10,1745475,1827225,-
ENSDARG00000100116,2,mrps24,ensembl_havana,protein_coding,10,45053577,45058886,-
ENSDARG00000016439,10,slc7a1a,ensembl_havana,protein_coding,10,24445698,24493323,+
ENSDARG00000036670,8,aplnrb,ensembl_havana,protein_coding,10,8629275,8631361,+
ENSDARG00000004296,8,ambp,ensembl_havana,protein_coding,10,10801564,10824286,+
ENSDARG00000062361,7,paxbp1,ensembl_havana,protein_coding,10,24422017,24442546,+
ENSDARG00000078006,6,wscd1b,ensembl_havana,protein_coding,10,37981471,38008370,+
ENSDARG00000100089,3,camk2b2,ensembl_havana,protein_coding,10,45071603,45134581,+
ENSDARG00000004154,7,orai1b,ensembl_havana,protein_coding,10,41914084,41921417,+
ENSDARG00000044225,6,GOLPH3,ensembl_havana,protein_coding,10,8660654,8672820,-
ENSDARG00000030914,7,tmem120a,ensembl_havana,protein_coding,10,35265083,35275350,+
ENSDARG00000098361,2,nudcd3,ensembl_havana,protein_coding,10,45059702,45070182,+
ENSDARG00000044304,6,prrc1,ensembl_havana,protein_coding,10,16165533,16187800,+
ENSDARG00000012314,11,usp25,ensembl_havana,protein_coding,10,38168158,38243851,-
ENSDARG00000017615,8,tlx3b,ensembl_havana,protein_coding,10,22051054,22057001,-
ENSDARG00000042929,8,tmem120b,ensembl_havana,protein_coding,10,41939963,41959934,+
ENSDARG00000021055,10,isl1l,ensembl_havana,protein_coding,10,8680730,8687894,+
ENSDARG00000056678,6,trim47,ensembl_havana,protein_coding,10,26118122,26128179,+
ENSDARG00000069065,5,btg3,ensembl_havana,protein_coding,10,28370816,28380928,-
ENSDARG00000058868,7,apc,ensembl_havana,protein_coding,10,1849874,1893095,+
ENSDARG00000043901,7,ugt5g2,ensembl_havana,protein_coding,10,22082596,22086626,-
ENSDARG00000087764,4,ponzr10,ensembl_havana,protein_coding,10,22088465,22095505,-
ENSDARG00000055092,6,pora,ensembl_havana,protein_coding,10,35275965,35312885,+
ENSDARG00000011422,12,ryr1a,ensembl_havana,protein_coding,10,33406819,33540336,+
ENSDARG00000104573,3,slc12a2,ensembl_havana,protein_coding,10,16225117,16310179,+
ENSDARG00000008182,9,si:ch73-111e15.1,ensembl_havana,protein_coding,10,22110842,22117121,-
ENSDARG00000014373,11,ddx4,ensembl_havana,protein_coding,10,6884123,6905574,+
ENSDARG00000054389,6,rhof,ensembl_havana,protein_coding,10,41969428,41980797,-
ENSDARG00000088539,4,ponzr2,ensembl_havana,protein_coding,10,22123831,22127942,-
ENSDARG00000100170,2,pam,ensembl_havana,protein_coding,10,5689510,5787286,+
ENSDARG00000005397,11,trim3b,ensembl_havana,protein_coding,10,26129830,26179805,-
ENSDARG00000092578,2,si:ch211-222e20.4,havana,protein_coding,10,28428222,28431809,+
ENSDARG00000032083,9,dpysl2b,ensembl_havana,protein_coding,10,18952271,18992471,+
ENSDARG00000093621,3,si:dkey-27b3.4,havana,protein_coding,10,8688678,8697787,+
ENSDARG00000068894,6,nrip1b,havana,protein_coding,10,38256556,38316134,-
ENSDARG00000067824,7,cntnap3,ensembl_havana,protein_coding,10,2175583,2393791,+
ENSDARG00000091419,3,nrarpa,ensembl_havana,protein_coding,10,10860759,10864331,-
ENSDARG00000076644,5,kcnv2a,ensembl_havana,protein_coding,10,15310811,15314151,+
ENSDARG00000051896,7,fbn2a,ensembl_havana,protein_coding,10,16313851,16474216,-
ENSDARG00000097477,2,si:dkey-4c2.11,havana,protein_coding,10,22134606,22137400,+
ENSDARG00000078647,5,samsn1b,ensembl_havana,protein_coding,10,38417512,38428094,+
ENSDARG00000092463,2,rhbdd2,ensembl_havana,protein_coding,10,35314564,35321625,-
ENSDARG00000069129,5,fhdc3,ensembl_havana,protein_coding,10,26190807,26226228,-
ENSDARG00000056664,7,arfip2b,ensembl_havana,protein_coding,10,26205779,26225678,-
ENSDARG00000074316,6,itga1,ensembl_havana,protein_coding,10,8730988,8841038,+
ENSDARG00000012699,11,bbx,ensembl_havana,protein_coding,10,28470307,28525611,-
ENSDARG00000063140,9,exd3,ensembl_havana,protein_coding,10,10879537,10969596,-
ENSDARG00000027638,10,adra1ab,ensembl_havana,protein_coding,10,18999841,19011934,-
ENSDARG00000077284,5,gdpd5a,ensembl_havana,protein_coding,10,38430359,38498072,-
ENSDARG00000014047,11,cldn7b,ensembl_havana,protein_coding,10,22144768,22150419,-
ENSDARG00000027687,6,tmem230a,ensembl_havana,protein_coding,10,19017146,19021576,+
ENSDARG00000062347,8,mtus2a,ensembl_havana,protein_coding,10,24504292,24622317,+
ENSDARG00000093822,2,si:dkey-259j3.5,havana,protein_coding,10,35329751,35338595,+
ENSDARG00000101719,2,pargl,ensembl_havana,protein_coding,10,45205407,45230081,-
ENSDARG00000032801,10,grk5,ensembl_havana,protein_coding,10,2715548,2755378,+
ENSDARG00000103428,2,ogdhb,ensembl_havana,protein_coding,10,45148005,45205893,+
ENSDARG00000043907,7,fgf11b,ensembl_havana,protein_coding,10,22161585,22249444,-
ENSDARG00000093366,2,acer3,ensembl_havana,protein_coding,10,38526496,38544426,+
ENSDARG00000104693,2,il6st,ensembl_havana,protein_coding,10,5788620,5821584,-
ENSDARG00000088937,4,si:dkey-259j3.5,ensembl_havana,protein_coding,10,35347993,35361366,+
ENSDARG00000075954,4,serpinh1a,ensembl_havana,protein_coding,10,38512270,38521710,+
ENSDARG00000060847,7,setd1ba,ensembl_havana,protein_coding,10,41986685,42022566,+
ENSDARG00000026531,11,alcama,ensembl_havana,protein_coding,10,28731749,28835812,-
ENSDARG00000015199,11,cblb,ensembl_havana,protein_coding,10,28587446,28733002,+
ENSDARG00000075864,5,igsf9a,ensembl_havana,protein_coding,10,19026988,19093808,+
ENSDARG00000027153,8,gabrr3a,ensembl_havana,protein_coding,10,35367722,35410518,-
ENSDARG00000100737,2,epob,ensembl_havana,protein_coding,10,22483822,22491458,-
ENSDARG00000087779,5,pum3,ensembl_havana,protein_coding,10,15321522,15340450,-
ENSDARG00000044265,7,cdc37l1,ensembl_havana,protein_coding,10,10972795,10998499,+
ENSDARG00000078691,5,gigyf1b,ensembl_havana,protein_coding,10,22510280,22533793,+
ENSDARG00000080015,5,lrrtm4l1,ensembl_havana,protein_coding,10,19310688,19394491,+
ENSDARG00000092976,4,si:ch211-127i16.2,ensembl_havana,protein_coding,10,19427474,19523752,-
ENSDARG00000069390,6,itga2.1,havana,protein_coding,10,8847033,8858205,+
ENSDARG00000057021,5,vps36,ensembl_havana,protein_coding,10,24643079,24680425,+
ENSDARG00000060829,7,car15,ensembl_havana,protein_coding,10,42027285,42039169,-
ENSDARG00000046053,7,slc27a6,ensembl_havana,protein_coding,10,16501699,16540603,+
ENSDARG00000077313,4,slc46a3,ensembl_havana,protein_coding,10,24627683,24641400,+
ENSDARG00000112993,1,efnb3a,ensembl_havana,protein_coding,10,22536693,22606468,+
ENSDARG00000075273,4,thsd1,havana,protein_coding,10,24678092,24683770,+
ENSDARG00000057035,7,stoml3b,ensembl_havana,protein_coding,10,24641229,24648231,-
ENSDARG00000060392,7,ash2l,ensembl_havana,protein_coding,10,2759226,2788792,-
ENSDARG00000058226,6,ak3,ensembl_havana,protein_coding,10,11000894,11012000,-
ENSDARG00000057004,5,si:ch211-287a12.9,ensembl_havana,protein_coding,10,24682307,24689725,-
ENSDARG00000086838,5,itga2.3,havana,protein_coding,10,8869468,8884205,+
ENSDARG00000086302,3,proser1,ensembl_havana,protein_coding,10,24648903,24659840,-
ENSDARG00000042962,6,dgcr2,ensembl_havana,protein_coding,10,42044220,42087230,-
ENSDARG00000043182,8,hhla2a.1,ensembl_havana,protein_coding,10,35417099,35437624,+
ENSDARG00000044015,7,gfra2b,ensembl_havana,protein_coding,10,19723025,19801821,-
ENSDARG00000060069,7,isoc1,ensembl_havana,protein_coding,10,16547259,16563953,+
ENSDARG00000068858,6,il2rga,ensembl_havana,protein_coding,10,33544329,33557299,-
ENSDARG00000024865,11,dscama,ensembl_havana,protein_coding,10,38775408,38974445,+
ENSDARG00000005540,9,xpo7,ensembl_havana,protein_coding,10,20070178,20128254,+
ENSDARG00000088315,5,si:ch211-103f14.3,ensembl_havana,protein_coding,10,29087810,29101849,-
ENSDARG00000056929,7,kdm6bb,ensembl_havana,protein_coding,10,22724059,22760659,+
ENSDARG00000004763,7,hhla2a.2,havana,protein_coding,10,35439952,35452191,+
ENSDARG00000013110,12,dmtn,ensembl_havana,protein_coding,10,20108557,20146544,+
ENSDARG00000053130,5,pcp4a,ensembl_havana,protein_coding,10,38969429,39011514,-
ENSDARG00000099182,2,ankrd55,ensembl_havana,protein_coding,10,5823759,5847904,-
ENSDARG00000057299,4,pbdc1,ensembl_havana,protein_coding,10,20103067,20106012,-
ENSDARG00000061835,8,zpld1a,ensembl_havana,protein_coding,10,29112756,29120535,-
ENSDARG00000079889,5,phldb2a,ensembl_havana,protein_coding,10,35468978,35528389,+
ENSDARG00000090814,4,si:dkey-18a10.3,havana,protein_coding,10,33561567,33572441,-
ENSDARG00000012866,13,picalma,ensembl_havana,protein_coding,10,29137482,29225165,+
ENSDARG00000104820,3,psd3l,ensembl_havana,protein_coding,10,7029664,7233955,+
ENSDARG00000062974,9,itga2.2,ensembl_havana,protein_coding,10,8885769,8940896,+
ENSDARG00000058221,5,ugcg,ensembl_havana,protein_coding,10,11038192,11094127,+
ENSDARG00000103071,2,si:ch211-244c8.4,havana,protein_coding,10,35537974,35542071,-
ENSDARG00000079850,6,dchs1b,ensembl_havana,protein_coding,10,26268790,26430168,-
ENSDARG00000098133,2,si:ch211-281k19.2,havana,protein_coding,10,5852359,5857548,-
ENSDARG00000100292,2,fam166b,ensembl_havana,protein_coding,10,17077177,17083377,-
ENSDARG00000060922,6,ess2,ensembl_havana,protein_coding,10,42089267,42108137,-
ENSDARG00000035332,7,cfap298,ensembl_havana,protein_coding,10,33573838,33579162,+
ENSDARG00000079933,6,SLC46A3,ensembl_havana,protein_coding,10,26502334,26512993,-
ENSDARG00000093444,4,si:dkey-106l3.7,havana,protein_coding,10,17088261,17100819,+
ENSDARG00000056920,6,tmem88a,ensembl_havana,protein_coding,10,22771176,22780157,+
ENSDARG00000055066,7,zdhhc20a,ensembl_havana,protein_coding,10,35554219,35580086,+
ENSDARG00000016769,11,sgtb,ensembl_havana,protein_coding,10,15381972,15405564,-
ENSDARG00000087983,4,igsf5a,ensembl_havana,protein_coding,10,39028331,39091894,-
ENSDARG00000055339,7,si:ch73-1a9.4,ensembl_havana,protein_coding,10,39091353,39123213,+
ENSDARG00000033768,8,trappc13,ensembl_havana,protein_coding,10,15340768,15382125,+
ENSDARG00000025899,6,pnx,ensembl_havana,protein_coding,10,2799285,2801857,+
ENSDARG00000098405,2,map3k1,ensembl_havana,protein_coding,10,5954787,6004863,+
ENSDARG00000103919,2,si:ch73-1a9.3,havana,protein_coding,10,39084354,39087854,+
ENSDARG00000056915,6,si:ch211-237l4.6,ensembl_havana,protein_coding,10,22782522,22786450,+
ENSDARG00000025011,11,synj1,ensembl_havana,protein_coding,10,26515946,26569350,+
ENSDARG00000077202,5,mocs2,ensembl_havana,protein_coding,10,8947228,8957480,-
ENSDARG00000056913,7,pcolcea,ensembl_havana,protein_coding,10,22789319,22803854,-
ENSDARG00000098683,3,zmiz2,ensembl_havana,protein_coding,10,45248326,45341821,+
ENSDARG00000054501,7,stambpa,ensembl_havana,protein_coding,10,42111288,42131408,-
ENSDARG00000091726,4,aebp1,ensembl_havana,protein_coding,10,2807136,2838190,+
ENSDARG00000100481,2,smg6,ensembl_havana,protein_coding,10,35584647,35613752,-
ENSDARG00000056024,8,eva1c,ensembl_havana,protein_coding,10,33580285,33588310,-
ENSDARG00000043757,7,ptbp3,ensembl_havana,protein_coding,10,11146321,11261565,-
ENSDARG00000013871,9,slc5a1,ensembl_havana,protein_coding,10,17135631,17159761,-
ENSDARG00000002523,9,hsdl2,ensembl_havana,protein_coding,10,11260170,11283239,+
ENSDARG00000038156,9,dusp11,ensembl_havana,protein_coding,10,42134256,42147318,-
ENSDARG00000035333,6,mis18a,havana,protein_coding,10,33588715,33594110,+
ENSDARG00000075382,5,slc9a6b,ensembl_havana,protein_coding,10,26571174,26597800,+
ENSDARG00000060911,7,si:ch211-126i22.5,ensembl_havana,protein_coding,10,11282883,11312342,+
ENSDARG00000089787,4,crebzf,havana,protein_coding,10,29265463,29268723,+
ENSDARG00000104314,2,nrg1,ensembl_havana,protein_coding,10,7284121,7472359,-
ENSDARG00000057992,7,fstb,ensembl_havana,protein_coding,10,8968203,8976823,+
ENSDARG00000056885,8,per1a,ensembl_havana,protein_coding,10,22809715,22831611,-
ENSDARG00000091317,4,hunk,ensembl_havana,protein_coding,10,33614377,33621739,-
ENSDARG00000038159,6,tcf7l1a,ensembl_havana,protein_coding,10,42195732,42297889,-
ENSDARG00000027587,9,htr7b,ensembl_havana,protein_coding,10,20158838,20175118,-
ENSDARG00000056653,7,fhl1b,ensembl_havana,protein_coding,10,26597990,26621189,+
ENSDARG00000038308,6,ykt6,ensembl_havana,protein_coding,10,2841205,2850936,+
ENSDARG00000099323,2,dlg2,havana,protein_coding,10,29431529,29705509,+
ENSDARG00000103025,2,hmgcs1,ensembl_havana,protein_coding,10,6010570,6034397,+
ENSDARG00000057995,7,arl15b,ensembl_havana,protein_coding,10,9006574,9089636,-
ENSDARG00000057456,7,ppp3ccb,ensembl_havana,protein_coding,10,20180163,20234383,+
ENSDARG00000041811,8,rps25,ensembl_havana,protein_coding,10,39125637,39130935,-
ENSDARG00000044246,2,snx18b,ensembl_havana,protein_coding,10,9092815,9097996,+
ENSDARG00000005560,7,ywhah,ensembl_havana,protein_coding,10,17166035,17170086,-
ENSDARG00000008170,10,dbnla,ensembl_havana,protein_coding,10,42358426,42372811,+
ENSDARG00000094386,2,adgrg4b,ensembl_havana,protein_coding,10,26634472,26652593,+
ENSDARG00000075600,5,si:dkeyp-41f9.3,havana,protein_coding,10,9105007,9115383,-
ENSDARG00000095975,2,si:ch73-261i21.2,havana,protein_coding,10,29731060,29733194,-
ENSDARG00000077740,6,b3glctb,ensembl_havana,protein_coding,10,33626344,33710227,+
ENSDARG00000061419,8,zmat4b,ensembl_havana,protein_coding,10,20270831,20339138,-
ENSDARG00000019233,12,nln,ensembl_havana,protein_coding,10,15408501,15451217,+
ENSDARG00000015978,6,COX5B,ensembl_havana,protein_coding,10,42374770,42378524,+
ENSDARG00000077180,4,slc37a4b,ensembl_havana,protein_coding,10,39133410,39154778,-
ENSDARG00000053840,7,ei24,ensembl_havana,protein_coding,10,39199547,39207900,+
ENSDARG00000044251,5,rasgef1bb,ensembl_havana,protein_coding,10,9159279,9184667,+
ENSDARG00000056877,5,vamp2,ensembl_havana,protein_coding,10,22838364,22845485,-
ENSDARG00000103748,2,ovca2,ensembl_havana,protein_coding,10,35664129,35668584,-
ENSDARG00000057678,5,sfrp1b,ensembl_havana,protein_coding,10,20351413,20357013,-
ENSDARG00000020913,8,ddx56,ensembl_havana,protein_coding,10,2856377,2875735,-
ENSDARG00000011240,10,ift46,ensembl_havana,protein_coding,10,29735900,29744921,-
ENSDARG00000098211,2,wrn,ensembl_havana,protein_coding,10,7483545,7555660,-
ENSDARG00000056873,5,and3,ensembl_havana,protein_coding,10,22848556,22854758,-
ENSDARG00000056871,6,ap4m1,ensembl_havana,protein_coding,10,22854803,22862078,+
ENSDARG00000007856,6,rtn4rl1a,ensembl_havana,protein_coding,10,35952532,35959571,+
ENSDARG00000054575,3,waif2,ensembl_havana,protein_coding,10,36150911,36156658,+
ENSDARG00000057676,7,golga7,ensembl_havana,protein_coding,10,20364009,20372269,+
ENSDARG00000017234,8,npy8ar,ensembl_havana,protein_coding,10,42423318,42463859,+
ENSDARG00000078105,5,depdc5,ensembl_havana,protein_coding,10,17171604,17222083,-
ENSDARG00000104953,3,stt3a,ensembl_havana,protein_coding,10,39212601,39234155,+
ENSDARG00000036338,7,vps11,ensembl_havana,protein_coding,10,29751029,29768556,-
ENSDARG00000092269,3,si:dkeyp-41f9.4,ensembl_havana,protein_coding,10,9186651,9192450,-
ENSDARG00000043142,7,or108-3,ensembl_havana,protein_coding,10,36178713,36180091,+
ENSDARG00000028559,9,march5l,ensembl_havana,protein_coding,10,42500895,42519773,-
ENSDARG00000100546,3,or108-2,havana,protein_coding,10,36184751,36186346,+
ENSDARG00000063011,6,antxr2b,ensembl_havana,protein_coding,10,9195190,9219663,+
ENSDARG00000068704,6,or108-1,havana,protein_coding,10,36194527,36196218,+
ENSDARG00000078974,3,COA4,ensembl_havana,protein_coding,10,36197968,36200051,+
ENSDARG00000013670,11,hyou1,ensembl_havana,protein_coding,10,29770120,29791466,+
ENSDARG00000032820,10,rxfp2a,ensembl_havana,protein_coding,10,33744098,33867426,+
ENSDARG00000056649,5,htatsf1,ensembl_havana,protein_coding,10,26652859,26667243,+
ENSDARG00000095400,3,si:ch73-52f15.5,havana,protein_coding,10,26667475,26677986,+
ENSDARG00000100729,2,tln1,ensembl_havana,protein_coding,10,6121558,6313905,+
ENSDARG00000099187,2,purg,ensembl_havana,protein_coding,10,7563755,7565074,+
ENSDARG00000099593,2,r3hcc1,ensembl_havana,protein_coding,10,20392083,20402161,+
ENSDARG00000102921,3,or106-7,havana,protein_coding,10,36299541,36300976,+
ENSDARG00000028523,4,inip,ensembl_havana,protein_coding,10,11319971,11323134,-
ENSDARG00000102933,3,or106-9,havana,protein_coding,10,36285568,36287107,+
ENSDARG00000099532,2,ubl3a,ensembl_havana,protein_coding,10,36363318,36406562,-
ENSDARG00000100410,3,or106-5,havana,protein_coding,10,36309072,36310557,+
ENSDARG00000101554,3,or106-8,havana,protein_coding,10,36294641,36296945,+
ENSDARG00000102614,3,or106-4,havana,protein_coding,10,36314279,36316758,+
ENSDARG00000105775,2,or109-6,havana,protein_coding,10,36221505,36223005,-
ENSDARG00000068660,5,or105-1,ensembl_havana,protein_coding,10,36345176,36346363,+
ENSDARG00000091172,4,or110-2,ensembl_havana,protein_coding,10,36251987,36254445,-
ENSDARG00000103418,3,or106-3,havana,protein_coding,10,36322894,36325144,+
ENSDARG00000101588,3,or109-13,havana,protein_coding,10,36205211,36207737,-
ENSDARG00000100272,3,or109-3,havana,protein_coding,10,36234985,36236610,-
ENSDARG00000103192,3,or106-6,ensembl_havana,protein_coding,10,36302967,36304931,+
ENSDARG00000103685,3,or106-2,havana,protein_coding,10,36328702,36330485,+
ENSDARG00000068661,7,or106-1,ensembl_havana,protein_coding,10,36334502,36336537,+
ENSDARG00000098178,3,or109-4,havana,protein_coding,10,36230602,36231741,-
ENSDARG00000100139,2,si:ch211-113d22.2,ensembl_havana,protein_coding,10,20448638,20454008,-
ENSDARG00000105796,2,or109-1,havana,protein_coding,10,36242891,36244864,-
ENSDARG00000102662,3,or106-12,ensembl_havana,protein_coding,10,36265164,36267439,+
ENSDARG00000098929,2,tex15,havana,protein_coding,10,7585928,7588878,+
ENSDARG00000101806,3,or104-1,havana,protein_coding,10,36354863,36356642,+
ENSDARG00000068659,6,or104-2,ensembl_havana,protein_coding,10,36349225,36350693,+
ENSDARG00000102990,3,or109-5,havana,protein_coding,10,36224470,36225729,-
ENSDARG00000091203,3,or110-1,havana,protein_coding,10,36259048,36260490,-
ENSDARG00000100269,3,or109-7,havana,protein_coding,10,36217239,36220061,-
ENSDARG00000091143,3,or106-10,havana,protein_coding,10,36277528,36279141,+
ENSDARG00000105828,2,or109-2,havana,protein_coding,10,36237981,36240806,-
ENSDARG00000105708,2,or109-11,havana,protein_coding,10,36212575,36214582,-
ENSDARG00000044253,7,paqr3b,ensembl_havana,protein_coding,10,9222476,9235446,+
ENSDARG00000044281,10,erbin,ensembl_havana,protein_coding,10,15454745,15599149,+
ENSDARG00000102329,3,or106-11,havana,protein_coding,10,36272178,36274889,+
ENSDARG00000090629,5,tmtops3b,ensembl_havana,protein_coding,10,26689262,26692647,+
ENSDARG00000011611,10,actr1,ensembl_havana,protein_coding,10,42521943,42540839,+
ENSDARG00000099241,2,ppp2cb,ensembl_havana,protein_coding,10,7593185,7617748,+
ENSDARG00000056633,8,fgf13b,ensembl_havana,protein_coding,10,26716362,26744166,-
ENSDARG00000068995,5,h2ax1,ensembl_havana,protein_coding,10,29816681,29817589,+
ENSDARG00000068996,4,hist2h2l,ensembl_havana,protein_coding,10,29815644,29816467,-
ENSDARG00000105061,2,si:ch73-261i21.5,ensembl_havana,protein_coding,10,29793817,29809105,-
ENSDARG00000056985,4,tpte,ensembl_havana,protein_coding,10,24690534,24707956,+
ENSDARG00000076765,4,ddhd2,ensembl_havana,protein_coding,10,20503886,20524592,-
ENSDARG00000019498,7,cry5,ensembl_havana,protein_coding,10,39264802,39283883,-
ENSDARG00000086416,4,med11,ensembl_havana,protein_coding,10,22912251,22916096,+
ENSDARG00000039215,7,arrb2a,ensembl_havana,protein_coding,10,22890791,22907418,+
ENSDARG00000099705,2,foxred1,ensembl_havana,protein_coding,10,39248911,39273031,+
ENSDARG00000043542,8,zpr1,ensembl_havana,protein_coding,10,29820172,29831944,-
ENSDARG00000094899,2,si:ch1073-143l10.2,havana,protein_coding,10,22907351,22912255,-
ENSDARG00000029493,7,f9b,ensembl_havana,protein_coding,10,26747755,26757486,+
ENSDARG00000098902,2,ubxn8,ensembl_havana,protein_coding,10,7623698,7636340,-
ENSDARG00000038302,10,ccar2,ensembl_havana,protein_coding,10,2876020,2898402,+
ENSDARG00000063194,6,lin54,ensembl_havana,protein_coding,10,11324515,11353469,-
ENSDARG00000044254,9,anxa3b,ensembl_havana,protein_coding,10,9247593,9269733,-
ENSDARG00000068992,5,hspa8,ensembl_havana,protein_coding,10,29849497,29858018,+
ENSDARG00000068982,6,jhy,ensembl_havana,protein_coding,10,29855213,29887864,+
ENSDARG00000103824,2,hint1,ensembl_havana,protein_coding,10,7636811,7640797,+
ENSDARG00000057672,8,plpp5,ensembl_havana,protein_coding,10,20527427,20537062,-
ENSDARG00000009862,5,dcps,ensembl_havana,protein_coding,10,39283985,39294725,+
ENSDARG00000056001,7,fryb,ensembl_havana,protein_coding,10,33895315,33999781,+
ENSDARG00000056603,7,mcf2b,havana,protein_coding,10,26771047,26793448,-
